timestamp,activity_score,baseline,threshold,rssi_dbm,status,movement_events
2026-09-07T15:13:09.642,11.901,5.424,13.424,-66,NO_MOVEMENT,0
2026-09-07T15:13:10.202,11.934,5.424,13.424,-66,NO_MOVEMENT,0
2026-09-07T15:13:10.846,9.542,5.424,13.424,-67,NO_MOVEMENT,0
2026-09-07T15:13:11.834,18.580,5.424,13.424,-77,MOVEMENT,1
2026-09-07T15:13:12.345,18.359,5.424,13.424,-65,MOVEMENT,1
2026-09-07T15:13:13.275,24.220,5.424,13.424,-72,MOVEMENT,1
2026-09-07T15:13:13.825,24.415,5.424,13.424,-73,MOVEMENT,1
2026-09-07T15:13:14.472,24.004,5.424,13.424,-77,MOVEMENT,1
2026-09-07T15:13:15.215,30.589,5.424,13.424,-71,MOVEMENT,1
2026-09-07T15:13:15.839,34.589,5.424,13.424,-82,MOVEMENT,1
2026-09-07T15:13:16.382,30.201,5.424,13.424,-82,MOVEMENT,1
2026-09-07T15:13:16.885,31.091,5.424,13.424,-75,MOVEMENT,1
2026-09-07T15:13:17.410,29.473,5.424,13.424,-77,MOVEMENT,1
2026-09-07T15:13:17.958,29.025,5.424,13.424,-73,MOVEMENT,1
2026-09-07T15:13:18.474,28.432,5.424,13.424,-74,MOVEMENT,1
2026-09-07T15:13:19.366,23.981,5.424,13.424,-76,MOVEMENT,1
2026-09-07T15:13:20.304,17.989,5.424,13.424,-69,MOVEMENT,1
2026-09-07T15:13:20.911,13.286,5.424,13.424,-76,RECENT_MOVEMENT,1
2026-09-07T15:13:21.475,13.604,5.424,13.424,-71,MOVEMENT,2
2026-09-07T15:13:22.030,15.158,5.424,13.424,-70,MOVEMENT,2
2026-09-07T15:13:22.631,16.150,5.424,13.424,-70,MOVEMENT,2
2026-09-07T15:13:23.181,15.054,5.424,13.424,-68,MOVEMENT,2
2026-09-07T15:13:23.842,12.144,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:24.902,6.089,5.424,13.424,-70,RECENT_MOVEMENT,2
2026-09-07T15:13:25.477,7.038,5.424,13.424,-69,RECENT_MOVEMENT,2
2026-09-07T15:13:26.540,7.264,5.424,13.424,-69,RECENT_MOVEMENT,2
2026-09-07T15:13:27.051,7.070,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:27.701,8.096,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:28.300,8.352,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:28.826,8.282,5.424,13.424,-70,RECENT_MOVEMENT,2
2026-09-07T15:13:29.447,7.184,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:29.980,5.495,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:30.517,4.936,5.424,13.424,-68,RECENT_MOVEMENT,2
2026-09-07T15:13:31.130,4.530,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:31.726,4.481,5.424,13.424,-66,RECENT_MOVEMENT,2
2026-09-07T15:13:32.312,4.982,5.424,13.424,-69,RECENT_MOVEMENT,2
2026-09-07T15:13:32.916,5.050,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:33.497,6.060,5.424,13.424,-67,RECENT_MOVEMENT,2
2026-09-07T15:13:34.439,9.014,5.424,13.424,-69,RECENT_MOVEMENT,2
2026-09-07T15:13:35.444,11.876,5.424,13.424,-64,RECENT_MOVEMENT,2
2026-09-07T15:13:35.953,9.792,5.424,13.424,-71,RECENT_MOVEMENT,2
2026-09-07T15:13:36.960,5.497,5.424,13.424,-68,RECENT_MOVEMENT,2
2026-09-07T15:13:37.536,5.828,5.424,13.424,-70,RECENT_MOVEMENT,2
2026-09-07T15:13:38.147,5.394,5.424,13.424,-73,RECENT_MOVEMENT,2
2026-09-07T15:13:38.780,5.465,5.424,13.424,-70,RECENT_MOVEMENT,2
2026-09-07T15:13:39.351,7.317,5.424,13.424,-71,RECENT_MOVEMENT,2
2026-09-07T15:13:40.337,8.202,5.424,13.424,-71,RECENT_MOVEMENT,2
2026-09-07T15:13:40.918,7.325,5.424,13.424,-71,RECENT_MOVEMENT,2
2026-09-07T15:13:41.423,7.501,5.424,13.424,-71,RECENT_MOVEMENT,2
2026-09-07T15:13:42.444,9.063,5.424,13.424,-72,RECENT_MOVEMENT,2
2026-09-07T15:13:43.383,9.041,5.424,13.424,-69,RECENT_MOVEMENT,2
2026-09-07T15:13:44.368,8.776,5.424,13.424,-69,RECENT_MOVEMENT,2
2026-09-07T15:13:45.351,12.851,5.424,13.424,-68,RECENT_MOVEMENT,2
2026-09-07T15:13:46.299,17.301,5.424,13.424,-69,MOVEMENT,3
2026-09-07T15:13:46.825,18.440,5.424,13.424,-75,MOVEMENT,3
2026-09-07T15:13:47.370,18.879,5.424,13.424,-76,MOVEMENT,3
2026-09-07T15:13:48.325,17.585,5.424,13.424,-67,MOVEMENT,3
2026-09-07T15:13:49.225,11.700,5.424,13.424,-67,RECENT_MOVEMENT,3
2026-09-07T15:13:50.187,6.796,5.424,13.424,-67,RECENT_MOVEMENT,3
2026-09-07T15:13:51.163,6.139,5.424,13.424,-66,RECENT_MOVEMENT,3
2026-09-07T15:13:51.676,6.016,5.424,13.424,-66,RECENT_MOVEMENT,3
2026-09-07T15:13:52.672,5.899,5.424,13.424,-68,RECENT_MOVEMENT,3
2026-09-07T15:13:53.295,15.408,5.424,13.424,-67,MOVEMENT,4
2026-09-07T15:13:53.865,15.884,5.424,13.424,-66,MOVEMENT,4
2026-09-07T15:13:54.944,14.453,5.424,13.424,-67,MOVEMENT,4
2026-09-07T15:13:55.479,6.937,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:13:56.068,7.125,5.424,13.424,-67,RECENT_MOVEMENT,4
2026-09-07T15:13:56.630,7.523,5.424,13.424,-66,RECENT_MOVEMENT,4
2026-09-07T15:13:57.622,8.003,5.424,13.424,-66,RECENT_MOVEMENT,4
2026-09-07T15:13:58.593,7.007,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:13:59.118,4.505,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:14:00.170,6.630,5.424,13.424,-69,RECENT_MOVEMENT,4
2026-09-07T15:14:00.722,6.815,5.424,13.424,-69,RECENT_MOVEMENT,4
2026-09-07T15:14:01.416,5.326,5.424,13.424,-70,RECENT_MOVEMENT,4
2026-09-07T15:14:01.979,5.116,5.424,13.424,-69,RECENT_MOVEMENT,4
2026-09-07T15:14:02.525,5.495,5.424,13.424,-69,RECENT_MOVEMENT,4
2026-09-07T15:14:03.065,6.445,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:14:03.604,5.958,5.424,13.424,-69,RECENT_MOVEMENT,4
2026-09-07T15:14:04.123,6.057,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:14:04.717,5.768,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:14:05.225,5.768,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:14:05.824,9.442,5.424,13.424,-66,RECENT_MOVEMENT,4
2026-09-07T15:14:06.412,9.652,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:14:06.998,9.558,5.424,13.424,-67,RECENT_MOVEMENT,4
2026-09-07T15:14:07.536,9.205,5.424,13.424,-67,RECENT_MOVEMENT,4
2026-09-07T15:14:08.108,9.619,5.424,13.424,-67,RECENT_MOVEMENT,4
2026-09-07T15:14:08.682,8.579,5.424,13.424,-71,RECENT_MOVEMENT,4
2026-09-07T15:14:09.261,8.397,5.424,13.424,-68,RECENT_MOVEMENT,4
2026-09-07T15:14:09.846,13.597,5.424,13.424,-69,RECENT_MOVEMENT,4
2026-09-07T15:14:10.444,14.930,5.424,13.424,-70,MOVEMENT,5
2026-09-07T15:14:11.028,14.866,5.424,13.424,-71,MOVEMENT,5
2026-09-07T15:14:11.634,15.791,5.424,13.424,-81,MOVEMENT,5
2026-09-07T15:14:12.147,21.855,5.424,13.424,-80,MOVEMENT,5
2026-09-07T15:14:12.734,22.182,5.424,13.424,-74,MOVEMENT,5
2026-09-07T15:14:13.325,23.511,5.424,13.424,-73,MOVEMENT,5
2026-09-07T15:14:13.901,23.776,5.424,13.424,-70,MOVEMENT,5
2026-09-07T15:14:14.485,23.439,5.424,13.424,-72,MOVEMENT,5
2026-09-07T15:14:15.088,22.090,5.424,13.424,-70,MOVEMENT,5
2026-09-07T15:14:15.694,18.600,5.424,13.424,-71,MOVEMENT,5
2026-09-07T15:14:16.279,10.444,5.424,13.424,-71,RECENT_MOVEMENT,5
2026-09-07T15:14:16.883,7.005,5.424,13.424,-72,RECENT_MOVEMENT,5
2026-09-07T15:14:17.400,6.607,5.424,13.424,-70,RECENT_MOVEMENT,5
2026-09-07T15:14:17.981,5.930,5.424,13.424,-70,RECENT_MOVEMENT,5
2026-09-07T15:14:18.564,5.861,5.424,13.424,-71,RECENT_MOVEMENT,5
2026-09-07T15:14:19.149,6.181,5.424,13.424,-73,RECENT_MOVEMENT,5
2026-09-07T15:14:19.739,6.936,5.424,13.424,-72,RECENT_MOVEMENT,5
2026-09-07T15:14:20.340,9.237,5.424,13.424,-71,RECENT_MOVEMENT,5
2026-09-07T15:14:20.917,9.483,5.424,13.424,-76,RECENT_MOVEMENT,5
2026-09-07T15:14:21.499,9.306,5.424,13.424,-69,RECENT_MOVEMENT,5
2026-09-07T15:14:22.079,9.581,5.424,13.424,-72,RECENT_MOVEMENT,5
2026-09-07T15:14:22.636,9.581,5.424,13.424,-72,RECENT_MOVEMENT,5
2026-09-07T15:14:23.219,10.022,5.424,13.424,-70,RECENT_MOVEMENT,5
2026-09-07T15:14:23.816,10.351,5.424,13.424,-69,RECENT_MOVEMENT,5
2026-09-07T15:14:24.429,9.168,5.424,13.424,-72,RECENT_MOVEMENT,5
2026-09-07T15:14:25.015,9.168,5.424,13.424,-72,RECENT_MOVEMENT,5
2026-09-07T15:14:25.628,10.504,5.424,13.424,-71,RECENT_MOVEMENT,5
2026-09-07T15:14:26.219,10.299,5.424,13.424,-75,RECENT_MOVEMENT,5
2026-09-07T15:14:26.811,20.054,5.424,13.424,-77,RECENT_MOVEMENT,5
2026-09-07T15:14:27.409,22.420,5.424,13.424,-73,MOVEMENT,6
2026-09-07T15:14:28.012,29.782,5.424,13.424,-73,MOVEMENT,6
2026-09-07T15:14:28.557,29.481,5.424,13.424,-72,MOVEMENT,6
2026-09-07T15:14:29.167,29.303,5.424,13.424,-73,MOVEMENT,6
2026-09-07T15:14:29.673,23.742,5.424,13.424,-68,MOVEMENT,6
2026-09-07T15:14:30.192,12.924,5.424,13.424,-67,RECENT_MOVEMENT,6
2026-09-07T15:14:30.762,8.811,5.424,13.424,-69,RECENT_MOVEMENT,6
2026-09-07T15:14:31.298,6.652,5.424,13.424,-69,RECENT_MOVEMENT,6
2026-09-07T15:14:31.893,5.644,5.424,13.424,-69,RECENT_MOVEMENT,6
2026-09-07T15:14:32.563,6.142,5.424,13.424,-69,RECENT_MOVEMENT,6
2026-09-07T15:14:33.368,6.843,5.424,13.424,-72,RECENT_MOVEMENT,6
2026-09-07T15:14:33.963,9.413,5.424,13.424,-75,RECENT_MOVEMENT,6
2026-09-07T15:14:34.563,14.488,5.424,13.424,-76,MOVEMENT,7
2026-09-07T15:14:35.150,15.133,5.424,13.424,-74,MOVEMENT,7
2026-09-07T15:14:35.844,15.030,5.424,13.424,-72,MOVEMENT,7
2026-09-07T15:14:36.457,8.258,5.424,13.424,-73,RECENT_MOVEMENT,7
2026-09-07T15:14:37.115,5.817,5.424,13.424,-73,RECENT_MOVEMENT,7
2026-09-07T15:14:37.839,7.182,5.424,13.424,-74,RECENT_MOVEMENT,7
2026-09-07T15:14:38.650,7.622,5.424,13.424,-74,RECENT_MOVEMENT,7
2026-09-07T15:14:39.347,7.515,5.424,13.424,-74,RECENT_MOVEMENT,7
2026-09-07T15:14:39.895,7.668,5.424,13.424,-75,RECENT_MOVEMENT,7
2026-09-07T15:14:40.889,7.589,5.424,13.424,-76,RECENT_MOVEMENT,7
2026-09-07T15:14:41.467,7.554,5.424,13.424,-76,RECENT_MOVEMENT,7
2026-09-07T15:14:42.044,11.726,5.424,13.424,-76,RECENT_MOVEMENT,7
2026-09-07T15:14:42.957,10.244,5.424,13.424,-76,RECENT_MOVEMENT,7
2026-09-07T15:14:43.564,11.411,5.424,13.424,-78,RECENT_MOVEMENT,7
2026-09-07T15:14:44.307,12.434,5.424,13.424,-76,RECENT_MOVEMENT,7
2026-09-07T15:14:45.020,12.746,5.424,13.424,-73,RECENT_MOVEMENT,7
2026-09-07T15:14:45.657,9.100,5.424,13.424,-74,RECENT_MOVEMENT,7
2026-09-07T15:14:46.644,8.346,5.424,13.424,-75,RECENT_MOVEMENT,7
2026-09-07T15:14:48.543,13.347,5.424,13.424,-77,RECENT_MOVEMENT,8
2026-09-07T15:14:49.229,14.456,5.424,13.424,-79,MOVEMENT,9
2026-09-07T15:14:49.849,36.396,5.424,13.424,-79,MOVEMENT,9
2026-09-07T15:14:50.438,44.753,5.424,13.424,-75,MOVEMENT,9
2026-09-07T15:14:51.202,25.144,5.424,13.424,-73,MOVEMENT,9
2026-09-07T15:14:51.762,21.996,5.424,13.424,-71,MOVEMENT,9
2026-09-07T15:14:52.339,20.174,5.424,13.424,-70,MOVEMENT,9
2026-09-07T15:14:52.906,15.878,5.424,13.424,-72,MOVEMENT,9
2026-09-07T15:14:53.550,14.589,5.424,13.424,-72,MOVEMENT,9
2026-09-07T15:14:54.249,11.365,5.424,13.424,-70,RECENT_MOVEMENT,9
2026-09-07T15:14:54.826,11.109,5.424,13.424,-72,RECENT_MOVEMENT,9
2026-09-07T15:14:55.523,16.994,5.424,13.424,-79,MOVEMENT,10
2026-09-07T15:14:56.135,16.968,5.424,13.424,-79,MOVEMENT,10
2026-09-07T15:14:56.883,17.485,5.424,13.424,-75,MOVEMENT,10
2026-09-07T15:14:57.599,16.096,5.424,13.424,-74,MOVEMENT,10
2026-09-07T15:14:58.236,15.439,5.424,13.424,-73,MOVEMENT,10
2026-09-07T15:14:58.988,11.790,5.424,13.424,-73,RECENT_MOVEMENT,10
2026-09-07T15:14:59.640,11.849,5.424,13.424,-72,RECENT_MOVEMENT,10
2026-09-07T15:15:00.336,9.584,5.424,13.424,-73,RECENT_MOVEMENT,10
2026-09-07T15:15:01.192,9.424,5.424,13.424,-73,RECENT_MOVEMENT,10
2026-09-07T15:15:01.872,16.218,5.424,13.424,-73,MOVEMENT,11
2026-09-07T15:15:02.790,12.353,5.424,13.424,-72,RECENT_MOVEMENT,11
2026-09-07T15:15:03.488,13.711,5.424,13.424,-74,RECENT_MOVEMENT,12
2026-09-07T15:15:04.244,11.206,5.424,13.424,-71,RECENT_MOVEMENT,12
2026-09-07T15:15:04.865,7.822,5.424,13.424,-73,RECENT_MOVEMENT,12
2026-09-07T15:15:05.985,13.112,5.424,13.424,-75,RECENT_MOVEMENT,12
2026-09-07T15:15:06.864,15.658,5.424,13.424,-71,MOVEMENT,13
2026-09-07T15:15:07.370,12.516,5.424,13.424,-72,RECENT_MOVEMENT,13
2026-09-07T15:15:07.973,33.731,5.424,13.424,-76,MOVEMENT,14
2026-09-07T15:15:08.686,32.676,5.424,13.424,-75,MOVEMENT,14
2026-09-07T15:15:09.306,39.598,5.424,13.424,-78,MOVEMENT,14
2026-09-07T15:15:10.187,27.567,5.424,13.424,-70,MOVEMENT,14
2026-09-07T15:15:10.868,29.186,5.424,13.424,-73,MOVEMENT,14
2026-09-07T15:15:11.464,19.534,5.424,13.424,-75,MOVEMENT,14
2026-09-07T15:15:12.170,20.034,5.424,13.424,-73,MOVEMENT,14
2026-09-07T15:15:12.775,15.840,5.424,13.424,-76,MOVEMENT,14
2026-09-07T15:15:13.394,11.701,5.424,13.424,-79,RECENT_MOVEMENT,14
2026-09-07T15:15:14.067,11.278,5.424,13.424,-72,RECENT_MOVEMENT,14
2026-09-07T15:15:14.655,11.397,5.424,13.424,-76,RECENT_MOVEMENT,14
2026-09-07T15:15:15.232,16.051,5.424,13.424,-75,MOVEMENT,15
2026-09-07T15:15:15.914,26.845,5.424,13.424,-80,MOVEMENT,15
2026-09-07T15:15:16.488,27.042,5.424,13.424,-77,MOVEMENT,15
2026-09-07T15:15:17.199,26.425,5.424,13.424,-75,MOVEMENT,15
2026-09-07T15:15:17.818,30.393,5.424,13.424,-78,MOVEMENT,15
2026-09-07T15:15:18.439,26.591,5.424,13.424,-87,MOVEMENT,15
2026-09-07T15:15:19.040,29.148,5.424,13.424,-81,MOVEMENT,15
2026-09-07T15:15:19.552,31.345,5.424,13.424,-81,MOVEMENT,15
2026-09-07T15:15:20.167,25.832,5.424,13.424,-79,MOVEMENT,15
2026-09-07T15:15:20.853,23.178,5.424,13.424,-75,MOVEMENT,15
2026-09-07T15:15:21.517,19.595,5.424,13.424,-78,MOVEMENT,15
2026-09-07T15:15:22.169,14.663,5.424,13.424,-71,MOVEMENT,15
2026-09-07T15:15:23.045,10.584,5.424,13.424,-80,RECENT_MOVEMENT,15
2026-09-07T15:15:23.672,12.984,5.424,13.424,-80,RECENT_MOVEMENT,15
2026-09-07T15:15:24.316,14.004,5.424,13.424,-74,MOVEMENT,16
2026-09-07T15:15:24.943,19.597,5.424,13.424,-77,MOVEMENT,16
2026-09-07T15:15:25.632,24.140,5.424,13.424,-73,MOVEMENT,16
2026-09-07T15:15:26.298,22.145,5.424,13.424,-75,MOVEMENT,16
2026-09-07T15:15:26.987,16.975,5.424,13.424,-73,MOVEMENT,16
2026-09-07T15:15:27.657,16.505,5.424,13.424,-72,MOVEMENT,16
2026-09-07T15:15:28.369,11.242,5.424,13.424,-73,RECENT_MOVEMENT,16
2026-09-07T15:15:29.069,12.019,5.424,13.424,-71,RECENT_MOVEMENT,16
2026-09-07T15:15:29.681,11.422,5.424,13.424,-67,RECENT_MOVEMENT,16
2026-09-07T15:15:30.265,8.590,5.424,13.424,-71,RECENT_MOVEMENT,16
2026-09-07T15:15:30.971,8.909,5.424,13.424,-75,RECENT_MOVEMENT,16
2026-09-07T15:15:31.654,7.357,5.424,13.424,-75,RECENT_MOVEMENT,16
2026-09-07T15:15:32.200,7.332,5.424,13.424,-74,RECENT_MOVEMENT,16
2026-09-07T15:15:32.756,7.134,5.424,13.424,-75,RECENT_MOVEMENT,16
2026-09-07T15:15:33.318,16.563,5.424,13.424,-75,MOVEMENT,17
2026-09-07T15:15:33.977,16.949,5.424,13.424,-72,MOVEMENT,17
2026-09-07T15:15:34.643,17.852,5.424,13.424,-73,MOVEMENT,17
2026-09-07T15:15:35.486,16.050,5.424,13.424,-70,MOVEMENT,17
2026-09-07T15:15:36.139,12.440,5.424,13.424,-76,RECENT_MOVEMENT,17
2026-09-07T15:15:36.744,11.920,5.424,13.424,-73,RECENT_MOVEMENT,17
2026-09-07T15:15:37.378,9.321,5.424,13.424,-75,RECENT_MOVEMENT,17
2026-09-07T15:15:38.057,9.769,5.424,13.424,-76,RECENT_MOVEMENT,17
2026-09-07T15:15:38.736,11.729,5.424,13.424,-73,RECENT_MOVEMENT,17
2026-09-07T15:15:39.334,13.898,5.424,13.424,-73,MOVEMENT,18
2026-09-07T15:15:40.040,11.734,5.424,13.424,-73,RECENT_MOVEMENT,18
2026-09-07T15:15:40.711,9.393,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:15:41.372,5.494,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:42.025,5.102,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:42.644,5.369,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:15:43.270,5.232,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:15:43.881,4.939,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:44.701,5.313,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:15:45.327,6.021,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:15:46.029,4.471,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:15:46.680,4.668,5.424,13.424,-72,RECENT_MOVEMENT,18
2026-09-07T15:15:47.299,8.488,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:47.919,8.586,5.424,13.424,-68,RECENT_MOVEMENT,18
2026-09-07T15:15:48.561,8.595,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:15:49.210,4.015,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:15:49.833,4.751,5.424,13.424,-75,RECENT_MOVEMENT,18
2026-09-07T15:15:50.492,7.635,5.424,13.424,-73,RECENT_MOVEMENT,18
2026-09-07T15:15:51.114,7.736,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:51.770,5.192,5.424,13.424,-72,RECENT_MOVEMENT,18
2026-09-07T15:15:52.392,5.145,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:53.227,7.483,5.424,13.424,-73,RECENT_MOVEMENT,18
2026-09-07T15:15:53.828,8.763,5.424,13.424,-72,RECENT_MOVEMENT,18
2026-09-07T15:15:54.427,8.820,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:55.020,8.881,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:15:55.579,7.668,5.424,13.424,-68,RECENT_MOVEMENT,18
2026-09-07T15:15:56.172,8.228,5.424,13.424,-68,RECENT_MOVEMENT,18
2026-09-07T15:15:56.740,8.538,5.424,13.424,-68,RECENT_MOVEMENT,18
2026-09-07T15:15:57.350,6.431,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:15:57.936,5.899,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:15:58.633,6.429,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:15:59.233,6.559,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:15:59.893,5.710,5.424,13.424,-68,RECENT_MOVEMENT,18
2026-09-07T15:16:00.594,6.448,5.424,13.424,-70,RECENT_MOVEMENT,18
2026-09-07T15:16:01.563,8.029,5.424,13.424,-71,RECENT_MOVEMENT,18
2026-09-07T15:16:02.597,7.517,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:16:03.304,6.617,5.424,13.424,-68,RECENT_MOVEMENT,18
2026-09-07T15:16:03.984,5.389,5.424,13.424,-66,RECENT_MOVEMENT,18
2026-09-07T15:16:04.685,4.563,5.424,13.424,-65,RECENT_MOVEMENT,18
2026-09-07T15:16:05.762,5.436,5.424,13.424,-66,RECENT_MOVEMENT,18
2026-09-07T15:16:07.619,8.951,5.424,13.424,-64,RECENT_MOVEMENT,18
2026-09-07T15:16:08.361,8.104,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:16:09.043,7.259,5.424,13.424,-68,RECENT_MOVEMENT,18
2026-09-07T15:16:09.879,5.999,5.424,13.424,-69,RECENT_MOVEMENT,18
2026-09-07T15:16:10.563,8.536,5.424,13.424,-73,NO_MOVEMENT,18
2026-09-07T15:16:11.182,7.315,5.424,13.424,-71,NO_MOVEMENT,18
2026-09-07T15:16:11.959,7.373,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:12.657,9.119,5.424,13.424,-63,NO_MOVEMENT,18
2026-09-07T15:16:13.247,9.170,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:14.138,9.607,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:14.809,5.944,5.424,13.424,-68,NO_MOVEMENT,18
2026-09-07T15:16:15.555,6.029,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:16.346,6.531,5.424,13.424,-70,NO_MOVEMENT,18
2026-09-07T15:16:17.206,5.949,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:19.385,7.228,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:20.118,6.302,5.424,13.424,-65,NO_MOVEMENT,18
2026-09-07T15:16:20.810,6.065,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:21.505,7.136,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:22.183,5.728,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:22.832,5.874,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:23.478,9.307,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:24.191,9.009,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:24.871,8.406,5.424,13.424,-68,NO_MOVEMENT,18
2026-09-07T15:16:25.722,5.202,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:26.344,9.475,5.424,13.424,-64,NO_MOVEMENT,18
2026-09-07T15:16:26.957,11.062,5.424,13.424,-65,NO_MOVEMENT,18
2026-09-07T15:16:27.602,13.080,5.424,13.424,-65,NO_MOVEMENT,18
2026-09-07T15:16:28.263,11.977,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:28.921,8.658,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:29.506,9.717,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:30.099,10.390,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:30.767,10.728,5.424,13.424,-69,NO_MOVEMENT,18
2026-09-07T15:16:31.393,11.769,5.424,13.424,-66,NO_MOVEMENT,18
2026-09-07T15:16:32.009,13.642,5.424,13.424,-67,NO_MOVEMENT,18
2026-09-07T15:16:32.706,12.684,5.424,13.424,-69,RECENT_MOVEMENT,19
2026-09-07T15:16:33.587,11.069,5.424,13.424,-68,RECENT_MOVEMENT,19
2026-09-07T15:16:34.168,9.945,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:34.707,6.605,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:35.221,6.074,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:35.769,4.876,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:36.270,4.444,5.424,13.424,-69,RECENT_MOVEMENT,19
2026-09-07T15:16:37.321,4.675,5.424,13.424,-66,RECENT_MOVEMENT,19
2026-09-07T15:16:37.943,9.305,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:38.543,9.449,5.424,13.424,-68,RECENT_MOVEMENT,19
2026-09-07T15:16:39.112,9.585,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:39.700,10.106,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:40.383,5.233,5.424,13.424,-66,RECENT_MOVEMENT,19
2026-09-07T15:16:40.956,5.384,5.424,13.424,-67,RECENT_MOVEMENT,19
2026-09-07T15:16:41.939,4.814,5.424,13.424,-68,RECENT_MOVEMENT,19
2026-09-07T15:16:42.534,5.126,5.424,13.424,-68,RECENT_MOVEMENT,19
2026-09-07T15:16:43.192,10.684,5.424,13.424,-70,RECENT_MOVEMENT,19
2026-09-07T15:16:43.844,14.286,5.424,13.424,-70,MOVEMENT,20
2026-09-07T15:16:44.553,13.145,5.424,13.424,-67,RECENT_MOVEMENT,20
2026-09-07T15:16:45.253,11.772,5.424,13.424,-68,RECENT_MOVEMENT,21
2026-09-07T15:16:45.820,7.287,5.424,13.424,-71,RECENT_MOVEMENT,21
2026-09-07T15:16:46.414,8.249,5.424,13.424,-70,RECENT_MOVEMENT,21
2026-09-07T15:16:47.030,8.040,5.424,13.424,-70,RECENT_MOVEMENT,21
